CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,ORIG_FID,MBG_Width,MBG_Length,MBG_APodX1,MBG_APodY1,MBG_APodX2,MBG_APodY2,MBG_Orientation,Shape_Length,Shape_Area
 ,29100,29100,"La Crosse-Onalaska, WI-MN","La Crosse-Onalaska, WI-MN Metro Area",M1,1,G3110,2599862638.000000000000000,116604863.000000000000000,+43.7832461,-091.3187430,467,0.542763197087657,0.996927009583187,-91.730399999960014,43.500919999658322,-90.912918000265449,44.071521999840456,55.084979700310214,2.459274665847626,0.388071485894534
318,29180,29180,"Lafayette, LA","Lafayette, LA Metro Area",M1,1,G3110,8827864784.000000000000000,2349879167.000000000000000,+29.9577733,-092.0493498,468,1.138627036363279,1.719906617636599,-92.631987000299773,30.481146999634404,-91.100009999961514,29.699402000402074,117.034542258210891,4.590559026536338,1.456771543160214
320,29200,29200,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette, IN Metro Area",M1,1,G3110,4253381247.000000000000000,23145971.000000000000000,+40.4821533,-087.0171117,469,0.609666388185355,1.279490393947065,-87.531449000071234,40.148126999861233,-86.373521000094058,40.692460000029030,64.822145552589006,3.240743086345274,0.606012072865472
 ,29260,29260,"La Grande, OR","La Grande, OR Micro Area",M2,2,G3110,5275651497.000000000000000,4936782.000000000000000,+45.3040809,-117.9991488,470,0.888207788702904,1.456092502585882,-118.697765999601188,45.345647000109011,-117.266005000030702,45.080569999605871,100.489003666604916,3.723628275085783,0.874454771616578
122,29300,29300,"LaGrange, GA-AL","LaGrange, GA-AL Micro Area",M2,2,G3110,2617360078.000000000000000,99733242.000000000000000,+32.9702981,-085.2441605,471,0.436590102548743,0.883025605735854,-85.593151000418288,32.728530000359285,-84.862134999630484,33.223857999746940,55.878886615479516,2.233722825734523,0.301385875571470
324,29340,29340,"Lake Charles, LA","Lake Charles, LA Metro Area",M1,1,G3110,6083940376.000000000000000,1766166035.000000000000000,+29.9787547,-093.2532434,472,0.916919146531378,1.430309374102885,-93.757409000425014,30.390813000419712,-92.617305999572181,29.527128999703621,127.145716216722008,3.859329190070985,0.988268868687049
264,29380,29380,"Lake City, FL","Lake City, FL Micro Area",M2,2,G3110,2065648366.000000000000000,9755972.000000000000000,+30.2216509,-082.6233712,473,0.345192927395724,0.785736107649451,-82.694488999567625,29.834400999906279,-82.459792999847025,30.584267000321859,17.379280912388836,1.944135734657483,0.225857838759742
 ,29420,29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",M1,1,G3110,34529358909.000000000000000,333447540.000000000000000,+35.7177050,-113.7496891,474,1.914029397359107,3.145309959791295,-114.375789000162172,34.447797999678016,-112.538570999751812,37.000757999781911,35.740387314633558,8.308152277788748,4.499538557397699
422,29460,29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL Metro Area",M1,1,G3110,4655603728.000000000000000,551339930.000000000000000,+27.9536488,-081.6935337,475,0.716361823346905,1.149970311565425,-82.106205999707072,28.259240000125942,-81.132426000359601,27.647534000194014,122.136084997159941,2.914950031466844,0.528170534729345
 ,29500,29500,"Lamesa, TX","Lamesa, TX Micro Area",M2,2,G3110,2331781561.000000000000000,4720730.000000000000000,+32.7425280,-101.9487714,476,0.436859998025828,0.676975945837735,-102.208519999698183,32.958956000119372,-101.688739999551331,32.525222000195186,129.843541779636126,1.903560155325200,0.225087412596025
 ,29540,29540,"Lancaster, PA","Lancaster, PA Metro Area",M1,1,G3110,2444751463.000000000000000,103278571.000000000000000,+40.0419921,-076.2501980,477,0.548391731644218,0.848416076912316,-76.721620000062899,40.120070000130454,-75.873374999956241,40.137106999788273,88.849369055079777,2.183584118979508,0.299626356187029
 ,29620,29620,"Lansing-East Lansing, MI","Lansing-East Lansing, MI Metro Area",M1,1,G3110,5772159821.000000000000000,69955040.000000000000000,+42.7712334,-084.4960294,478,0.706296475030750,1.345882355880879,-85.071608999955345,42.421427999702473,-83.929078999596129,43.132782000289126,58.093071303684397,3.379288624996063,0.728242612543056
 ,29660,29660,"Laramie, WY","Laramie, WY Micro Area",M2,2,G3110,11070455501.000000000000000,89161376.000000000000000,+41.6655141,-105.7218826,479,1.048696355611164,1.768423328654152,-106.321164999964765,40.999123000026486,-105.283909999846571,42.431402000102253,35.912017863891457,4.730924859587613,1.374701671031358
 ,29700,29700,"Laredo, TX","Laredo, TX Metro Area",M1,1,G3110,8706186717.000000000000000,36555095.000000000000000,+27.7607987,-099.3407518,480,0.938963370319981,1.691862981209324,-100.212189000222168,28.196837000227447,-98.798087000214878,27.268012000153760,123.298120719071250,4.090756841687108,0.949112901485177
238,29740,29740,"Las Cruces, NM","Las Cruces, NM Metro Area",M1,1,G3110,9863164217.000000000000000,17589892.000000000000000,+32.3499190,-106.8349684,481,0.951288873475362,1.589079545062460,-107.296792999996910,31.783640999632496,-106.340515000167102,33.052777000058541,36.997564660473707,4.079064684447930,1.043580798571996
106,29780,29780,"Las Vegas, NM","Las Vegas, NM Micro Area",M2,2,G3110,17217629079.000000000000000,57473567.000000000000000,+35.6440668,-104.8630266,482,1.219681763067842,2.207345129478084,-105.717477000163399,35.978740999997228,-103.637129999649744,35.240818999996918,109.530156594672050,5.723356834006666,2.014466143221814
332,29820,29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area",M1,1,G3110,20439276974.000000000000000,438416032.000000000000000,+36.2142575,-115.0138120,483,1.804925639707071,2.232199514576971,-115.896924999688963,36.842085000322584,-114.633487000324749,35.001856999600875,145.527830991744906,6.258184893129441,2.436368353465904
279,29860,29860,"Laurel, MS","Laurel, MS Micro Area",M2,2,G3110,3551008636.000000000000000,15860103.000000000000000,+31.8254653,-089.1480537,484,0.486555839412094,0.927304838349448,-89.399178000064637,31.434029000238240,-88.913847000338762,32.224185999784140,31.559118542010900,2.453302941481384,0.363613361555243
246,29900,29900,"Laurinburg, NC","Laurinburg, NC Micro Area",M2,2,G3110,826570080.000000000000000,3841985.000000000000000,+34.8400226,-079.4773366,485,0.322044966481730,0.413388849718906,-79.461506000301654,34.630378999990910,-79.458375999852478,35.043756000039423,0.433822850542825,1.150598400113712,0.091881084254202
312,29940,29940,"Lawrence, KS","Lawrence, KS Metro Area",M1,1,G3110,1180425074.000000000000000,48878066.000000000000000,+38.8964168,-095.2909475,486,0.331261847121121,0.546043596279587,-95.500253999722247,39.056655999674717,-95.056412000413445,38.738586999790243,125.626392039546033,1.466817762128091,0.136711213459536
400,29980,29980,"Lawrenceburg, TN","Lawrenceburg, TN Micro Area",M2,2,G3110,1598359112.000000000000000,2218403.000000000000000,+35.2204764,-087.3965460,487,0.399189497589284,0.586824032307657,-87.607303999779731,35.004509999636809,-87.206578000374407,35.433207000202970,43.068520897288217,1.601245973952916,0.171509414108677
 ,30020,30020,"Lawton, OK","Lawton, OK Metro Area",M1,1,G3110,4408166829.000000000000000,61535457.000000000000000,+34.5291104,-098.4309172,488,0.737300427785998,0.994017653222493,-98.826091000199483,34.855428000002235,-98.154354000037017,34.122734000074104,137.485268502843695,2.730629849888063,0.493140104164002
 ,30060,30060,"Lebanon, MO","Lebanon, MO Micro Area",M2,2,G3110,1980383097.000000000000000,8711544.000000000000000,+37.6596977,-092.5948430,489,0.413516374387483,0.736553072125639,-92.855383999671801,37.895736000216289,-92.252260999845248,37.472944000365374,125.030632564943090,1.902399307739792,0.226817151217349
 ,30100,30100,"Lebanon, NH-VT","Lebanon, NH-VT Micro Area",M2,2,G3110,10108078296.000000000000000,175621707.000000000000000,+43.7857256,-072.1591415,490,1.154957000559796,1.714355503114656,-72.867901999977278,43.300741999943398,-71.415898000392360,44.212168999899461,57.883392061896039,4.554490733912710,1.437908772900151
276,30140,30140,"Lebanon, PA","Lebanon, PA Metro Area",M1,1,G3110,937089776.000000000000000,1781314.000000000000000,+40.3714482,-076.4648185,491,0.327045076471079,0.550222567308049,-76.678040000345675,40.474716999689861,-76.151214999972240,40.315970999562012,106.768912902712913,1.352953330789939,0.102916019567232
352,30220,30220,"Levelland, TX","Levelland, TX Micro Area",M2,2,G3110,2352723915.000000000000000,446119.000000000000000,+33.6059320,-102.3433978,492,0.436773909132829,0.693376094939684,-102.615446999979042,33.825121000134118,-102.075928999723544,33.389585999894052,128.912788024629663,1.920944707573203,0.228902748116976
146,30260,30260,"Lewisburg, PA","Lewisburg, PA Micro Area",M2,2,G3110,818323461.000000000000000,4639336.000000000000000,+40.9621790,-077.0554751,493,0.288462451877361,0.567557854682769,-77.356627999882278,40.807333999564491,-76.896113999761269,41.139070000180425,54.232519613894141,1.459431512362956,0.111412374379591
400,30280,30280,"Lewisburg, TN","Lewisburg, TN Micro Area",M2,2,G3110,972442320.000000000000000,1801922.000000000000000,+35.4683433,-086.7658650,494,0.352124725649408,0.469702878637559,-86.828301000190947,35.263677000093537,-86.680652000089708,35.709569999555868,18.321308538033648,1.315150480789443,0.121044563721514
 ,30300,30300,"Lewiston, ID-WA","Lewiston, ID-WA Metro Area",M1,1,G3110,3844567726.000000000000000,32544644.000000000000000,+46.2516957,-116.9250166,495,0.723200487291438,1.219091428649512,-117.479934999900308,45.997801000116112,-116.369310999602931,46.500492000005863,65.647525821444418,3.067509154189610,0.607230884296074
438,30340,30340,"Lewiston-Auburn, ME","Lewiston-Auburn, ME Metro Area",M1,1,G3110,1211990512.000000000000000,75546586.000000000000000,+44.1676811,-070.2074347,496,0.435546867526655,0.580664651978724,-70.129390000148362,44.487216999764769,-70.115860000338728,43.906709999666816,178.664836841378190,1.660085894538246,0.182439551174043
 ,30380,30380,"Lewistown, PA","Lewistown, PA Micro Area",M2,2,G3110,1064602268.000000000000000,9507394.000000000000000,+40.6016153,-077.6518322,497,0.252293006547499,0.713226124751313,-77.913843999700759,40.398678999636161,-77.357112999765093,40.844484000436296,51.313832656126550,1.658160869966334,0.140073323911408
 ,30420,30420,"Lexington, NE","Lexington, NE Micro Area",M2,2,G3110,3810503472.000000000000000,28263669.000000000000000,+40.7568158,-099.8219783,498,0.696368002440451,0.964735093432120,-100.094908000303917,40.351304000279470,-99.425985999554200,41.046470999936730,43.897768280697719,2.735755177699970,0.501485102755523
336,30460,30460,"Lexington-Fayette, KY","Lexington-Fayette, KY Metro Area",M1,1,G3110,3807060726.000000000000000,37170433.000000000000000,+38.1028763,-084.4385451,499,0.730028988024598,0.922846647850812,-84.864804000404263,38.141372999964005,-83.966309999706709,37.930767999643535,103.191848013841351,2.646650242234992,0.509566573406840
 ,30580,30580,"Liberal, KS","Liberal, KS Micro Area",M2,2,G3110,1656693307.000000000000000,1961444.000000000000000,+37.1809599,-100.8552566,500,0.389879883697941,0.582516488642938,-101.068105999792010,37.387779000300668,-100.633327000240854,37.000103000153388,131.722181544162368,1.644748606741549,0.168956941354212
338,30620,30620,"Lima, OH","Lima, OH Metro Area",M1,1,G3110,1042479889.000000000000000,11259523.000000000000000,+40.7716274,-084.1061032,501,0.276039582168568,0.567524580580024,-84.396778000104575,40.684925999735128,-83.880422999621715,40.920428999798560,65.482869584230656,1.463355326226812,0.123027546036825
522,30660,30660,"Lincoln, IL","Lincoln, IL Micro Area",M2,2,G3110,1600757857.000000000000000,2252736.000000000000000,+40.1292768,-089.3653086,502,0.408393906567950,0.610962778195351,-89.602980999673377,40.320273000098950,-89.143450999963648,39.917647000308875,131.223842267696142,1.618824957555515,0.176017888898758
339,30700,30700,"Lincoln, NE","Lincoln, NE Metro Area",M1,1,G3110,3649266235.000000000000000,34392021.000000000000000,+40.8174581,-096.8687434,503,0.523012831337456,1.045275925660553,-97.368117999645904,41.046947000303874,-96.463631999617064,40.523013000149888,120.082065064502615,2.711857704118231,0.433127396533867
340,30780,30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR Metro Area",M1,1,G3110,10579350490.000000000000000,294840550.000000000000000,+34.7557726,-092.4005889,504,1.253332771034247,1.703756484013606,-93.305684000016527,34.875591999970879,-91.632776000012370,34.552846000242766,100.919638281620848,4.529468860683179,1.461621353967126
558,30820,30820,"Lock Haven, PA","Lock Haven, PA Micro Area",M2,2,G3110,2299868389.000000000000000,23178644.000000000000000,+41.2626240,-077.6963600,505,0.454814946132049,0.965086319156731,-78.093380999933174,41.216930999765907,-77.143712000008748,41.045116000403141,100.255075000105762,2.326954205530750,0.307167465052654
 ,30860,30860,"Logan, UT-ID","Logan, UT-ID Metro Area",M1,1,G3110,4733850046.000000000000000,33251169.000000000000000,+41.8890205,-111.7874375,506,0.675372334843213,1.071241178409092,-111.895320000217794,42.416193000206874,-111.541200999826231,41.405175000425970,160.696691963231274,2.950078920045949,0.607641901944571
 ,30900,30900,"Logansport, IN","Logansport, IN Micro Area",M2,2,G3110,1067476817.000000000000000,6973614.000000000000000,+40.7537986,-086.3551685,507,0.349026791174074,0.542931936071368,-86.581532000401467,40.910925000388488,-86.165023999857681,40.562648999651685,129.901720934010172,1.415461867732215,0.126859579436876
 ,30940,30940,"London, KY","London, KY Micro Area",M2,2,G3110,4473996615.000000000000000,52507414.000000000000000,+36.9859162,-083.9660657,508,0.717885568415689,0.984726055752660,-84.295614999732436,36.659692999732215,-83.511262999887492,37.255073000418690,52.798867829206152,2.686865077387689,0.525565915877128
 ,30980,30980,"Longview, TX","Longview, TX Metro Area",M1,1,G3110,6942346400.000000000000000,108953249.000000000000000,+32.4316457,-094.6848326,509,1.060727688267384,1.268738579688457,-95.152109999676725,32.902641000381891,-94.452415999898449,31.844281000068122,146.530849534759795,3.740033641272031,0.940957906708951
440,31020,31020,"Longview, WA","Longview, WA Metro Area",M1,1,G3110,2955625058.000000000000000,65415995.000000000000000,+46.1967854,-122.6784596,510,0.537388621896064,1.027148526888606,-123.217949999592747,46.385617000424304,-122.245855999754554,46.053853000315769,108.844156365519524,2.650252386322452,0.413632030509757
106,31060,31060,"Los Alamos, NM","Los Alamos, NM Micro Area",M2,2,G3110,282843396.000000000000000,208105.000000000000000,+35.8700469,-106.3079679,511,0.202097904224684,0.266328178718668,-106.399712999755081,35.960094999884404,-106.180406000136770,35.808982000119272,124.568697801592577,0.746777984688566,0.039043072086246
348,31080,31080,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,1,G3110,12565229275.000000000000000,2195417329.000000000000000,+34.1087033,-118.1827533,512,1.431965372501464,2.211970207333514,-118.453807999939215,32.755111000372438,-117.667292000125656,34.822525999875040,20.828541843308017,6.031860071747063,2.421342238915749
350,31140,31140,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN Metro Area",M1,1,G3110,8383232249.000000000000000,141343884.000000000000000,+38.3058381,-085.6816455,513,0.899545000678963,1.489960272119461,-86.310057999876733,38.733130999995694,-84.867062000211092,38.361991999830991,104.423860047676172,3.965153815249708,1.044584878681527
352,31180,31180,"Lubbock, TX","Lubbock, TX Metro Area",M1,1,G3110,6961020747.000000000000000,21259390.000000000000000,+33.4703271,-101.6488249,514,0.869555556882696,1.354652107918672,-102.076214000275854,32.959702000347079,-101.041157999941731,33.833625000193649,49.824782497408791,3.542529107309720,0.792602814833953
 ,31220,31220,"Ludington, MI","Ludington, MI Micro Area",M2,2,G3110,1281969422.000000000000000,1935610414.000000000000000,+43.9966363,-086.7508138,515,0.363536601884364,1.105466421734703,-87.093108999980302,43.820113000114929,-86.043506999748217,44.167088000211095,71.707266737636104,2.730247404198738,0.363659676285848
 ,31260,31260,"Lufkin, TX","Lufkin, TX Micro Area",M2,2,G3110,2066264544.000000000000000,173315133.000000000000000,+31.2518963,-094.6111337,516,0.373921517218893,0.933531689450556,-95.004883000150301,31.423959999954093,-94.129632000216588,31.099280000071985,110.352660205536353,2.109864169225308,0.239142637054370
246,31300,31300,"Lumberton, NC","Lumberton, NC Micro Area",M2,2,G3110,2453435687.000000000000000,5076395.000000000000000,+34.6392096,-079.1008811,517,0.545595570735809,0.658479721696528,-79.461506000301654,34.630378999990910,-78.805431000240446,34.686603000028470,85.101861181034749,1.939835838159552,0.266350722905729
 ,31340,31340,"Lynchburg, VA","Lynchburg, VA Metro Area",M1,1,G3110,5491925727.000000000000000,68559450.000000000000000,+37.3649258,-079.2166894,518,0.799933557938686,1.270720758047533,-79.858405000390405,37.267155000003299,-78.594435999921416,37.397974000100078,84.091007051906530,3.189119876536246,0.678486187275766
 ,31380,31380,"Macomb, IL","Macomb, IL Micro Area",M2,2,G3110,1526339596.000000000000000,2012552.000000000000000,+40.4558082,-090.6789543,519,0.355240952696469,0.581186498895951,-90.904216000068288,40.639201000026162,-90.450226999576330,40.276335000060271,128.634773904460246,1.624540972593575,0.162857724680891
356,31420,31420,"Macon-Bibb County, GA","Macon-Bibb County, GA Metro Area",M1,1,G3110,4464115654.000000000000000,36457662.000000000000000,+32.8562163,-083.7143050,520,0.735390803316268,1.023042645228403,-84.041498000132549,33.202629000128297,-83.226535999736541,32.584200999576524,127.192780948545987,2.853812981381158,0.554900321666764
260,31460,31460,"Madera, CA","Madera, CA Metro Area",M1,1,G3110,5534617472.000000000000000,42245931.000000000000000,+37.2098213,-119.7498023,521,0.546783746407425,1.628780141289901,-120.545536000086315,37.027582000209179,-119.031227999772341,37.627412000163702,68.391069437492973,3.790892746998864,0.725078820451767
 ,31500,31500,"Madison, IN","Madison, IN Micro Area",M2,2,G3110,934051509.000000000000000,5826447.000000000000000,+38.7836039,-085.4400900,522,0.327142743376687,0.511780854637736,-85.683338000048650,38.736730999635995,-85.203165999910937,38.913803000408222,69.757646733588302,1.381927743409310,0.128492875543668
357,31540,31540,"Madison, WI","Madison, WI Metro Area",M1,1,G3110,8569686237.000000000000000,200251850.000000000000000,+43.0842941,-089.5971796,523,1.143387638375620,1.639894361594237,-90.426902000426935,42.812861999581685,-89.006848000234982,43.633044999727019,59.990485710024970,4.364296274619079,1.322183233709909
 ,31580,31580,"Madisonville, KY","Madisonville, KY Micro Area",M2,2,G3110,1403944044.000000000000000,31984786.000000000000000,+37.3110702,-087.5421956,524,0.393791596472114,0.560909957729138,-87.851803000108305,37.318395000429007,-87.295496999986540,37.390114000061089,82.653944261208039,1.595867909624462,0.166743952091832
 ,31620,31620,"Magnolia, AR","Magnolia, AR Micro Area",M2,2,G3110,1983887989.000000000000000,1990757.000000000000000,+33.2230377,-093.2328433,525,0.437270444192014,0.625268691298196,-93.490519999997957,33.018442000398068,-92.978469000144230,33.377279999872144,54.977779421229023,1.728760928666325,0.201395200062314
 ,31660,31660,"Malone, NY","Malone, NY Micro Area",M2,2,G3110,4219644200.000000000000000,176695862.000000000000000,+44.5943758,-074.3106700,526,0.689631637595247,1.065888316067924,-74.722573000343630,44.998063999853741,-74.093490000363204,44.137614999932339,143.829083183778295,2.983582209402286,0.578294277345261
284,31680,31680,"Malvern, AR","Malvern, AR Micro Area",M2,2,G3110,1593594553.000000000000000,18034772.000000000000000,+34.3151767,-092.9441474,527,0.353452381502498,0.769819498176920,-93.407220999649383,34.397446999779277,-92.678383000375106,34.149621999855469,108.779448191265985,1.906506783859820,0.202754226874571
148,31700,31700,"Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",M1,1,G3110,2270197483.000000000000000,41314379.000000000000000,+42.9115317,-071.7230554,528,0.486624577063604,0.905438646684578,-72.036845000196536,43.182471000236546,-71.245480999848212,42.742514000220979,119.071770583567726,2.201308511838477,0.299213476459505
 ,31740,31740,"Manhattan, KS","Manhattan, KS Metro Area",M1,1,G3110,4752896549.000000000000000,137754617.000000000000000,+39.2684241,-096.5622422,529,0.696789665814632,1.130273363660816,-96.926710000166338,38.870350000252358,-96.035952000084706,39.566099999815208,52.007446802536421,3.020810620199831,0.583669178104150
 ,31820,31820,"Manitowoc, WI","Manitowoc, WI Micro Area",M2,2,G3110,1526291643.000000000000000,2343348501.000000000000000,+44.1561370,-087.5773525,530,0.436043651153238,1.200784614304988,-88.041794000392770,43.891691999586158,-86.923402999848520,44.328824999773985,68.651517712002089,2.917959525671975,0.447314179194913
359,31860,31860,"Mankato, MN","Mankato, MN Metro Area",M1,1,G3110,3098645400.000000000000000,93600714.000000000000000,+44.1548096,-094.1478013,531,0.609165381064786,1.184700625427175,-94.786525000228551,44.452634000358898,-93.767761000269900,43.847955999869555,120.690859720036897,2.857072159870521,0.476811978080766
360,31900,31900,"Mansfield, OH","Mansfield, OH Metro Area",M1,1,G3110,1282554028.000000000000000,12637716.000000000000000,+40.7741590,-082.5427812,532,0.376432522661370,0.587003470706101,-82.724792000350476,40.995638000293525,-82.336962000296012,40.555001000395919,138.647134549349744,1.519261013299894,0.153164659501159
425,31930,31930,"Marietta, OH","Marietta, OH Micro Area",M2,2,G3110,1636805233.000000000000000,20784946.000000000000000,+39.4506764,-081.4906359,533,0.348272000054377,0.855441499385860,-81.853668000078130,39.318165000214663,-81.036791000404321,39.572118000345483,72.730429822995546,1.985499728916235,0.218972516798165
361,31940,31940,"Marinette, WI-MI","Marinette, WI-MI Micro Area",M2,2,G3110,6328652487.000000000000000,1151675319.000000000000000,+45.4352790,-087.7692157,534,1.116363963866508,1.334681530351277,-88.425301999887324,45.722425999560301,-87.127826000169762,45.409486999725289,103.560216296537334,3.905088979411101,1.070230739148397
 ,31980,31980,"Marion, IN","Marion, IN Micro Area",M2,2,G3110,1072484468.000000000000000,2101804.000000000000000,+40.5157575,-085.6549455,535,0.274765619591622,0.501071441774440,-85.864790999604907,40.651692999632303,-85.444330000229286,40.379139999711242,122.952283906286908,1.381785306140371,0.114554611582113
120,32000,32000,"Marion, NC","Marion, NC Micro Area",M2,2,G3110,1139477323.000000000000000,13977081.000000000000000,+35.6822711,-082.0480438,536,0.400678506553107,0.507483534562596,-82.291025999849978,35.591322000010337,-81.937548000239985,35.955454999948358,44.149341783625907,1.454253927577831,0.134799652423397
198,32020,32020,"Marion, OH","Marion, OH Micro Area",M2,2,G3110,1045858048.000000000000000,908577.000000000000000,+40.5880337,-083.1688034,537,0.270133620167822,0.594918766613337,-83.418669999920496,40.505229000218264,-82.858302000436936,40.705019000026880,70.377142772183063,1.480764469180947,0.126997576539915
 ,32100,32100,"Marquette, MI","Marquette, MI Micro Area",M2,2,G3110,4685406068.000000000000000,4185352679.000000000000000,+46.6565964,-087.5840278,538,1.003591352692138,1.472310243898814,-88.046613999636349,47.218695999920499,-87.242885000142621,45.985116999749778,146.914051829200616,4.128797399421818,1.144388674003862
 ,32140,32140,"Marshall, MN","Marshall, MN Micro Area",M2,2,G3110,1850315129.000000000000000,18794794.000000000000000,+44.4091953,-095.8472678,539,0.435469244846823,0.662243993460343,-96.092949999842574,44.630486000228757,-95.593569999755630,44.195529999709777,131.055605114332337,1.843055750589972,0.214223513010920
 ,32180,32180,"Marshall, MO","Marshall, MO Micro Area",M2,2,G3110,1956717081.000000000000000,29587349.000000000000000,+39.1358403,-093.2041639,540,0.479444634483785,0.708393113416991,-93.496377000298310,38.942837000227428,-92.849069999880555,39.230611999744042,66.031376520255876,1.867037652053531,0.237629034206987
 ,32260,32260,"Marshalltown, IA","Marshalltown, IA Micro Area",M2,2,G3110,1482776062.000000000000000,1803080.000000000000000,+42.0416910,-092.9814523,541,0.347865478591725,0.580490458456590,-93.231722000369984,42.208885999988979,-92.765999000153670,41.862372999614308,126.650442293803366,1.624074595597426,0.161622957934277
362,32280,32280,"Martin, TN","Martin, TN Micro Area",M2,2,G3110,1503107848.000000000000000,3707114.000000000000000,+36.3035963,-088.7211938,542,0.432641753017949,0.523771410964832,-88.959838999770000,36.222833999589454,-88.516403000298169,36.501583000155392,57.846056241748173,1.525572657249021,0.163676678845417
 ,32300,32300,"Martinsville, VA","Martinsville, VA Micro Area",M2,2,G3110,1018661229.000000000000000,5403400.000000000000000,+36.6825035,-079.8725642,543,0.308156059495711,0.518425129651087,-80.053459000332566,36.542523000436177,-79.640651999590091,36.856139000014878,52.775489206595971,1.370881983280918,0.117794060016225
 ,32340,32340,"Maryville, MO","Maryville, MO Micro Area",M2,2,G3110,2271326614.000000000000000,2361588.000000000000000,+40.3611359,-094.8831457,544,0.446654086896671,0.748609342215131,-95.202265000429406,40.578487999821391,-94.605629000278100,40.126336000406127,127.156144507467360,1.965849615322289,0.252390447547751
 ,32380,32380,"Mason City, IA","Mason City, IA Micro Area",M2,2,G3110,2508204881.000000000000000,22368794.000000000000000,+43.2137325,-093.2743388,545,0.475448876423295,0.757942082758515,-93.498617000174363,42.908512000228654,-93.024344999621974,43.499732999778189,38.736262561469090,2.129800082772962,0.280818290481046
364,32420,32420,"Mayagüez, PR","Mayagüez, PR Metro Area",M1,1,G3110,350631147.000000000000000,509082470.000000000000000,+18.1641255,-067.8933331,546,0.383551059422375,1.105535191285462,-67.998296000360085,18.083761000170057,-66.905641000431785,18.252026000399667,81.245425228740942,2.511917955201382,0.297272503555376
424,32460,32460,"Mayfield, KY","Mayfield, KY Micro Area",M2,2,G3110,1429041267.000000000000000,13031630.000000000000000,+36.7233435,-088.6498974,547,0.333942323007930,0.551146332144135,-88.816763000112303,36.502664999690012,-88.484103000053381,36.942095999730668,37.126611089021168,1.541833004291997,0.146779478441548
178,32500,32500,"Maysville, KY","Maysville, KY Micro Area",M2,2,G3110,621924408.000000000000000,16281528.000000000000000,+38.5941366,-083.8281251,548,0.265732093574493,0.367436723613693,-83.991604999770857,38.593701000300996,-83.624596000305132,38.611425000163706,87.235157647156797,1.035131668769482,0.072961443053793
 ,32540,32540,"McAlester, OK","McAlester, OK Micro Area",M2,2,G3110,3381281071.000000000000000,187427366.000000000000000,+34.9255401,-095.7481302,549,0.672601827554788,0.888487688860013,-96.092043000284207,34.680555999959495,-95.451249999887523,35.296018999577200,46.155103348322434,2.437338220227900,0.416629366354720
365,32580,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",M1,1,G3110,4068395785.000000000000000,31102629.000000000000000,+26.3963839,-098.1809900,550,0.724971159711265,0.855177739518445,-98.320670000320206,26.783080999988215,-97.868605999567194,26.057156000149348,148.087743289067390,2.449730669340840,0.404816511287592
 ,32620,32620,"McComb, MS","McComb, MS Micro Area",M2,2,G3110,1059350505.000000000000000,4341105.000000000000000,+31.1775159,-090.3977254,551,0.288326474988496,0.453195662018572,-90.547616000378071,30.999719999878153,-90.260391000144523,31.350274000444813,39.329337900453375,1.275330468999326,0.100886146915064
 ,32660,32660,"McMinnville, TN","McMinnville, TN Micro Area",M2,2,G3110,1120619143.000000000000000,3524884.000000000000000,+35.6782498,-085.7773428,552,0.344728019369067,0.475315778646152,-85.987838000123588,35.734879000265721,-85.557535000140092,35.532977000188453,115.136387886414070,1.297191295586019,0.120632629267586
 ,32700,32700,"McPherson, KS","McPherson, KS Micro Area",M2,2,G3110,2326547432.000000000000000,6003328.000000000000000,+38.3958120,-097.6474893,553,0.436566095532929,0.704368737649331,-97.924794999789356,38.609879999962061,-97.371749999862573,38.173673000208851,128.264147994249868,1.975175549851424,0.241303648568293
240,32740,32740,"Meadville, PA","Meadville, PA Micro Area",M2,2,G3110,2621848897.000000000000000,65300098.000000000000000,+41.6878760,-080.1077950,554,0.370087975855207,0.976352446177920,-80.519217000364222,41.489013000449688,-79.612072000022749,41.850055999984477,68.297483162142626,2.428041528465712,0.305263929029344
366,32780,32780,"Medford, OR","Medford, OR Metro Area",M1,1,G3110,7208597903.000000000000000,46766412.000000000000000,+42.4116214,-122.6756106,555,0.946405167276651,1.372806515098310,-123.231112999565255,42.003942999969524,-122.282729999589776,42.996499000028905,43.696254935219997,3.632974676534518,0.826850944030737
